image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
indoor_233.png,288.0,213.44,290.858,238.022,298.301,262.371,308.525,283.363,323.725,297.856,339.767,311.585,362.905,321.293,381.263,327.172,402.527,327.311,424.371,326.76,441.245,314.76,452.03,298.043,462.905,279.439,466.792,258.052,468.058,237.505,466.704,217.012,461.416,196.992,322.331,191.53,327.208,173.003,348.928,160.717,369.658,164.177,387.056,169.981,406.412,169.841,420.579,163.602,437.324,159.0,450.834,160.808,452.541,173.613,399.559,181.796,401.536,193.853,404.312,206.232,407.103,218.809,383.57,235.951,393.486,238.239,402.344,239.943,411.017,238.177,419.261,235.831,340.543,193.7,350.954,185.965,365.214,185.614,375.454,192.243,365.573,194.165,351.121,195.18,411.8,190.486,424.176,184.539,437.324,184.876,444.217,191.6,437.202,193.71,424.335,192.705,366.05,271.176,382.164,260.462,390.443,257.895,401.069,261.336,410.605,258.672,423.047,262.975,433.437,270.331,421.634,274.583,410.34,276.523,401.021,276.506,391.883,274.875,382.003,274.629,372.151,269.157,391.254,265.861,400.951,268.083,410.149,266.362,427.713,269.702,410.149,266.362,400.951,268.083,391.254,265.861
indoor_234.png,425.0,100.822,425.678,113.429,426.357,126.176,428.786,138.502,432.563,148.153,438.054,156.207,445.583,160.816,454.189,163.974,465.008,165.79,473.529,164.502,481.465,160.845,488.806,155.187,493.13,146.654,495.933,136.565,498.081,126.384,499.295,115.829,499.896,104.762,431.556,95.333,434.335,89.367,442.509,87.896,451.091,87.65,456.73,90.429,467.911,91.103,474.736,87.556,482.905,87.0,490.679,90.074,493.916,97.393,463.411,101.655,463.492,109.194,463.719,116.905,464.292,124.305,453.183,126.795,458.108,129.48,464.059,131.686,469.569,129.553,474.247,127.406,437.85,103.098,441.873,101.552,447.948,103.371,452.906,106.664,447.873,106.177,441.722,105.879,472.163,104.986,477.805,100.89,483.722,100.385,487.722,102.351,483.731,104.321,478.105,104.626,443.814,143.495,454.209,139.414,460.442,138.287,464.924,139.807,468.902,138.823,474.553,140.359,481.331,143.8,474.461,146.721,469.459,148.108,464.323,148.509,460.361,148.414,454.077,146.579,446.687,143.125,460.535,142.294,464.339,143.065,468.736,142.38,478.462,143.032,468.736,142.38,464.339,143.065,460.535,142.294
indoor_235.png,406.101,383.42,404.788,423.132,408.173,462.161,423.992,497.323,441.27,534.124,462.77,568.171,476.653,605.682,491.193,645.751,524.659,661.698,571.722,667.369,638.499,651.003,702.938,627.829,761.489,595.837,791.181,536.451,789.801,466.311,790.322,394.005,795.707,322.128,397.8,348.716,395.0,320.776,416.718,304.527,445.334,309.076,472.656,324.027,524.786,298.679,558.753,285.529,597.26,275.0,655.638,281.269,689.202,290.827,494.15,347.979,489.844,372.353,483.341,396.686,478.573,421.973,463.606,447.467,483.962,457.131,505.258,462.107,534.102,450.976,563.568,440.284,423.901,368.775,438.719,351.539,464.078,346.444,483.799,357.658,466.95,360.679,442.045,365.576,566.805,345.832,586.77,325.883,614.784,324.617,648.906,337.361,616.017,340.745,588.369,343.859,462.906,519.618,477.262,500.467,497.19,496.128,520.714,496.655,547.638,487.583,601.419,486.955,642.275,497.61,610.107,552.619,572.632,579.465,538.161,586.399,511.651,581.716,484.756,557.982,472.773,518.242,499.725,506.862,522.426,507.09,550.026,500.769,633.831,500.412,563.703,545.831,530.998,550.996,506.065,544.377
indoor_238.png,169.623,193.358,155.0,301.394,165.487,423.495,187.782,526.924,225.026,636.169,251.597,732.41,273.618,830.392,322.532,929.591,415.672,949.391,515.79,927.195,595.504,862.337,650.186,780.611,702.443,673.412,740.292,560.838,770.815,437.039,780.327,295.607,752.843,173.617,175.252,39.367,224.273,26.0,272.044,38.951,315.807,66.13,357.563,102.246,510.288,93.301,571.648,57.363,644.34,31.874,713.125,41.499,743.957,94.724,427.229,116.789,419.157,173.104,411.542,229.228,402.166,291.406,319.58,335.324,360.447,355.314,404.573,370.573,458.537,362.355,509.548,359.627,206.753,158.62,238.669,131.045,293.431,134.845,338.938,163.364,292.36,162.693,238.636,163.812,535.344,157.338,581.632,122.648,645.123,117.31,683.335,154.078,643.425,163.781,582.681,160.181,265.873,601.539,270.174,495.087,337.532,423.19,403.208,436.869,477.8,436.273,565.77,499.66,590.378,640.718,552.196,774.569,467.884,821.16,388.273,824.808,318.356,812.747,261.832,746.839,283.737,603.707,336.834,452.956,400.954,459.616,475.704,474.876,569.303,641.77,467.535,779.092,391.205,777.091,324.148,766.339
indoor_239.png,322.0,439.653,333.259,486.857,337.364,536.336,340.831,584.162,356.377,625.255,383.411,665.952,421.195,694.085,474.927,706.663,522.526,706.337,573.597,700.517,626.098,674.983,661.789,638.586,677.692,599.759,688.096,555.227,690.129,509.38,697.22,466.066,708.696,428.18,342.214,338.271,351.338,299.494,384.165,271.086,417.899,274.155,456.162,287.635,554.337,278.191,587.228,264.631,629.344,260.0,662.158,281.579,671.662,321.314,509.033,308.609,508.591,321.989,508.392,337.728,508.708,352.742,462.725,412.387,486.06,417.055,510.308,419.056,535.829,416.315,557.886,408.504,381.995,348.106,396.476,323.845,430.873,324.275,459.229,345.582,432.363,351.282,397.785,352.292,554.732,342.92,580.735,320.249,617.123,320.249,633.963,347.337,616.352,348.817,580.87,347.128,419.194,558.494,435.626,507.278,476.565,475.812,510.246,473.797,542.418,472.958,583.374,504.22,602.792,559.843,581.808,584.218,545.971,591.731,513.838,589.09,476.266,590.731,442.442,588.037,428.846,558.094,477.212,483.77,510.639,479.781,542.236,482.459,594.143,558.788,544.813,574.805,513.556,577.122,477.016,574.89
indoor_240.png,68.871,126.874,67.0,188.376,72.32,263.077,85.468,326.98,113.376,374.4,158.114,421.161,215.796,464.278,290.64,487.312,349.848,473.552,397.101,444.675,445.077,411.834,479.367,377.743,505.629,334.473,518.055,284.77,522.763,234.951,528.11,184.951,536.493,130.856,91.888,100.662,123.072,63.312,167.731,53.584,220.787,46.0,267.259,55.092,311.411,53.689,363.738,52.707,415.432,52.778,467.14,66.834,503.597,99.97,294.66,112.197,295.08,147.657,295.62,183.744,296.448,221.208,250.219,265.296,272.439,269.58,296.292,274.668,319.568,271.456,340.988,264.736,136.556,124.943,164.722,109.668,202.116,108.164,236.181,127.473,202.551,133.725,164.088,134.12,355.413,127.867,387.311,106.027,421.323,106.002,454.834,123.344,422.829,132.456,387.397,131.62,194.569,320.702,240.969,316.173,274.181,317.988,299.794,326.269,335.088,315.816,372.831,314.539,410.934,314.756,373.161,331.859,335.256,340.619,300.176,343.088,274.463,341.361,240.401,334.444,206.909,321.494,274.527,336.288,300.31,337.529,335.091,334.716,399.241,317.531,335.091,334.716,300.31,337.529,274.527,336.288
indoor_241.png,337.0,370.021,339.542,406.601,345.485,435.544,359.971,461.272,378.978,485.19,399.797,503.839,425.147,521.436,444.951,538.61,473.043,546.665,496.763,531.963,513.789,503.553,534.138,478.166,550.67,455.006,563.198,432.38,568.568,405.536,570.454,378.858,567.237,352.75,359.97,341.02,374.436,316.487,402.929,304.991,427.739,303.541,450.7,309.935,483.16,315.451,503.037,302.605,529.449,301.0,551.629,309.4,559.402,334.822,473.594,349.204,475.671,361.931,477.744,373.816,481.153,387.411,456.286,413.355,467.625,415.636,479.129,416.965,489.432,414.548,500.347,409.846,386.913,355.269,399.143,339.661,422.591,338.824,436.111,354.67,423.323,361.067,399.356,362.63,497.374,354.597,508.686,332.815,529.18,334.363,539.181,346.378,530.514,354.961,510.593,355.68,450.752,472.653,459.404,448.404,469.613,435.916,480.654,438.435,488.951,436.549,496.093,441.876,495.1,467.633,493.301,496.937,488.978,515.811,479.445,519.321,468.083,517.482,455.127,497.252,453.105,472.18,468.957,451.035,480.478,450.574,488.318,451.783,489.432,466.072,487.849,499.752,480.026,504.142,468.795,498.531
indoor_242.png,289.0,296.467,296.521,322.024,298.395,349.211,308.004,375.719,320.341,397.539,337.091,414.916,358.556,426.371,384.85,428.811,415.242,422.127,435.046,411.235,448.163,399.056,456.342,384.358,460.097,366.262,462.101,345.872,461.141,322.891,461.594,299.616,463.246,279.058,298.867,277.506,305.466,265.087,319.911,257.253,337.869,255.714,354.733,261.074,371.193,259.613,386.984,249.693,402.951,245.0,420.379,248.541,431.281,260.624,365.368,268.516,366.02,279.2,366.893,289.64,367.701,299.002,350.074,321.446,359.686,322.171,369.713,323.081,379.713,318.787,388.293,314.944,319.99,284.145,329.522,277.025,341.11,276.247,352.376,280.376,342.206,281.909,330.613,283.619,383.348,274.888,393.681,269.592,406.509,267.384,416.821,270.566,406.47,271.415,394.702,273.284,339.202,362.298,345.837,340.825,357.779,336.27,368.68,335.211,379.241,331.811,396.077,331.578,411.211,345.611,402.264,373.188,387.515,382.145,376.748,385.756,364.708,387.091,348.657,378.074,342.579,360.999,358.728,341.96,369.814,340.051,380.551,337.562,407.837,346.614,385.202,373.651,375.092,376.608,363.143,378.901
indoor_254.png,363.284,81.538,357.415,94.121,355.721,107.55,355.721,120.191,356.939,134.204,357.534,148.128,359.056,162.183,364.553,175.695,376.393,181.397,391.713,183.267,409.118,181.943,427.008,177.963,441.119,168.826,450.776,153.039,457.672,138.73,460.221,124.097,465.03,108.714,367.151,73.085,371.13,64.946,379.726,61.0,390.483,61.706,396.751,65.597,408.44,67.643,419.796,66.601,433.096,69.087,446.466,75.849,449.356,86.908,396.301,75.519,393.251,80.026,389.453,84.421,385.094,89.407,376.072,102.548,380.268,105.674,385.394,108.167,393.276,108.474,400.104,107.589,367.617,81.525,374.584,81.833,381.631,82.418,389.349,82.029,381.631,82.418,374.584,81.833,413.041,85.235,420.621,87.299,429.819,89.048,437.408,89.739,429.819,89.048,420.621,87.299,367.383,133.918,368.469,121.762,377.146,112.89,383.813,115.467,393.857,116.65,405.739,126.356,413.241,141.41,400.589,152.85,387.838,151.512,377.867,150.919,369.301,149.024,367.023,141.96,370.111,134.55,375.588,120.399,383.351,121.713,392.16,123.646,410.403,141.826,388.554,143.535,379.339,142.683,371.684,141.943
indoor_255.png,35.457,47.039,39.105,61.923,42.887,75.559,44.95,87.246,48.371,96.532,54.974,106.946,61.846,113.426,69.249,119.057,80.664,120.972,95.098,119.862,109.355,112.926,121.216,100.863,129.531,85.953,136.128,69.833,136.919,53.875,134.568,34.174,133.058,16.0,34.0,38.082,37.536,29.99,46.533,26.453,54.821,26.365,58.83,31.051,67.61,29.333,77.536,24.547,90.277,20.889,102.081,22.467,109.641,27.684,65.669,38.176,65.516,50.361,65.316,62.323,65.244,74.192,57.22,74.463,63.522,79.035,70.755,80.599,79.748,76.103,86.101,70.825,41.12,40.321,47.258,37.732,55.766,37.091,61.745,40.756,56.033,40.142,47.813,40.721,80.684,37.063,86.363,31.413,94.663,29.521,101.671,31.479,95.19,33.246,87.817,35.402,58.694,92.37,62.89,87.843,69.041,85.638,75.335,87.607,83.496,84.439,94.983,84.365,105.648,87.196,97.098,93.839,86.026,96.837,76.688,97.519,69.545,96.822,63.023,96.05,61.367,91.403,69.004,89.437,75.611,90.704,84.04,88.64,101.67,86.441,84.04,88.64,75.611,90.704,69.004,89.437
indoor_256.png,62.165,69.938,61.0,84.043,63.082,99.286,68.279,113.255,77.897,125.903,89.876,136.045,101.917,144.897,115.972,150.447,127.851,152.543,136.047,149.825,142.001,141.358,149.197,131.83,155.713,121.381,158.998,109.813,162.347,95.969,164.096,80.848,165.997,65.736,95.54,55.052,105.763,50.0,117.545,50.268,129.582,54.033,136.404,61.656,146.437,60.63,152.527,56.035,159.191,53.384,164.24,51.629,167.665,54.304,141.29,68.237,142.731,78.332,144.521,88.539,146.313,98.674,126.919,103.735,133.329,106.696,140.024,108.672,145.135,107.912,150.125,104.916,104.226,67.994,110.276,63.314,120.289,64.722,126.189,71.118,119.803,72.108,110.18,71.487,144.693,73.083,151.486,64.639,159.577,64.722,162.286,69.674,159.479,74.596,151.518,74.472,116.267,122.807,126.58,119.138,134.399,116.019,138.048,117.742,140.738,116.803,143.099,119.7,143.806,124.798,140.165,127.269,138.48,128.856,136.001,130.542,132.292,130.096,126.244,129.239,121.149,122.986,133.87,122.321,136.909,122.144,139.533,122.581,141.515,124.193,139.533,122.581,136.909,122.144,133.87,122.321
indoor_257.png,155.896,184.365,154.0,236.204,157.265,287.524,166.599,336.827,185.871,379.991,204.299,423.824,225.038,463.732,257.455,498.835,303.265,510.075,350.76,497.303,393.329,459.986,417.573,420.967,439.06,371.386,452.686,319.573,457.902,271.908,458.543,218.21,456.738,174.539,167.545,135.028,176.737,106.278,210.734,100.501,244.281,108.725,271.877,123.605,328.99,118.486,353.835,103.071,388.627,94.0,427.683,106.474,436.968,143.471,295.149,139.89,292.686,158.578,291.185,176.557,289.745,195.777,259.969,250.611,281.287,251.682,300.665,251.654,319.853,245.715,341.577,240.256,195.353,166.781,215.499,154.949,241.266,154.694,259.807,163.518,243.45,169.687,214.805,172.491,334.194,158.932,359.895,144.744,387.021,147.441,404.982,156.084,386.47,162.544,358.768,161.801,217.03,373.136,241.971,317.767,282.983,288.434,304.667,285.036,327.636,276.475,357.697,280.225,368.768,342.431,353.899,409.866,325.612,458.235,297.824,475.297,269.726,465.457,231.207,431.823,229.25,374.192,286.411,310.039,305.743,303.155,326.972,297.167,362.54,345.728,324.848,441.363,297.71,457.674,271.598,444.932
indoor_258.png,68.341,136.305,67.738,158.765,64.0,184.453,69.332,216.752,89.407,232.606,111.329,244.883,135.69,263.0,161.91,271.052,187.122,272.436,209.337,271.925,224.413,260.734,242.156,244.713,256.647,228.824,267.759,208.042,271.302,180.326,268.213,153.233,266.141,125.01,96.684,120.943,102.498,100.839,121.619,92.618,142.374,101.872,165.111,110.255,177.454,108.517,193.519,95.209,215.666,86.0,231.168,90.22,239.473,107.483,174.591,114.431,175.634,126.552,176.414,138.783,177.457,149.285,157.746,163.458,168.526,167.349,178.765,169.68,189.189,166.025,197.675,162.625,110.276,124.949,121.241,114.702,139.808,114.28,152.277,123.188,140.265,127.277,123.069,129.05,189.096,119.939,202.683,109.92,218.772,111.433,227.644,117.555,218.358,123.294,202.163,123.299,153.949,203.79,168.254,193.89,176.774,186.408,183.206,186.129,189.499,185.989,196.646,190.959,205.161,202.91,196.348,205.869,189.243,207.241,183.015,207.04,176.175,206.949,165.98,207.025,159.421,203.076,177.333,190.324,183.206,189.625,189.219,189.345,201.386,201.931,189.02,201.36,183.256,201.339,176.119,201.602
indoor_259.png,344.0,239.244,351.931,280.878,359.04,324.315,362.76,367.721,373.538,399.547,387.951,425.354,407.241,445.522,431.633,464.134,466.197,477.787,514.137,474.44,553.813,452.622,579.478,418.285,592.207,388.825,600.387,358.041,604.109,327.567,608.222,290.743,615.567,245.501,377.489,231.687,397.609,208.0,423.746,213.698,448.363,222.192,465.843,235.596,517.042,229.127,540.21,219.169,565.971,214.648,585.417,223.839,600.677,234.06,483.989,270.289,483.095,291.77,482.56,311.35,481.626,332.161,449.673,341.914,465.322,349.601,482.471,355.654,497.381,349.57,510.902,341.384,402.54,266.174,415.808,256.947,440.34,259.679,456.534,273.065,440.379,277.529,415.498,276.594,506.824,273.525,524.883,260.301,548.424,259.425,561.068,267.512,548.345,277.392,525.648,278.882,439.333,387.875,455.928,380.961,470.905,380.506,480.44,381.172,491.017,380.1,507.505,381.228,521.304,388.148,505.351,397.562,490.777,404.072,480.131,403.509,470.142,403.334,454.282,401.693,445.164,387.559,470.581,388.81,480.219,391.104,491.289,389.349,515.922,386.999,491.289,389.349,480.219,391.104,470.581,388.81
indoor_260.png,255.0,149.174,256.184,170.966,258.732,190.754,260.771,214.607,266.875,235.536,278.556,252.483,290.224,265.716,306.307,276.767,327.872,281.863,348.582,276.581,368.576,265.955,386.266,252.209,397.342,239.967,405.833,220.102,410.684,200.083,414.729,179.235,419.709,157.062,262.704,124.685,271.629,111.721,290.304,108.0,304.503,116.404,314.207,124.597,347.711,119.218,363.153,114.34,380.943,111.429,395.662,117.406,403.997,129.011,331.308,140.987,329.784,154.888,327.321,168.407,326.533,181.857,305.28,185.959,312.152,194.934,320.389,201.718,332.359,201.626,342.511,202.026,275.095,141.443,284.007,130.907,301.229,132.831,310.946,145.916,300.473,146.867,282.982,146.147,348.533,149.363,361.364,134.759,378.998,136.103,387.075,146.472,378.979,152.925,360.457,152.216,290.402,222.17,299.644,210.874,309.745,207.645,316.919,214.883,329.418,216.748,342.044,223.619,352.675,235.05,337.528,240.907,326.002,240.102,315.094,235.903,304.359,233.329,298.524,227.234,296.176,221.346,308.02,217.679,316.799,221.773,327.614,224.6,348.008,233.717,327.614,224.6,316.799,221.773,308.02,217.679
indoor_261.png,55.0,203.858,55.52,223.667,60.0,247.064,65.023,268.142,70.428,288.961,79.549,306.75,96.897,326.491,117.834,344.727,146.337,356.531,178.012,354.879,204.324,346.477,225.934,334.794,242.046,316.785,253.594,297.169,261.682,272.741,267.682,245.8,272.402,216.89,77.89,165.003,86.641,150.447,105.227,145.762,126.0,144.981,146.148,150.291,195.971,156.382,221.586,154.508,236.241,152.535,249.074,160.756,258.758,175.906,171.009,178.426,170.031,187.841,168.939,197.557,167.523,207.624,143.743,223.446,154.385,226.548,165.189,227.746,174.856,228.062,183.779,227.979,97.803,182.652,111.059,172.048,130.943,173.638,142.983,186.486,130.195,189.514,109.533,187.968,195.889,190.902,210.957,181.315,228.684,183.713,238.952,197.751,226.859,197.648,209.995,195.293,121.364,276.759,137.017,253.404,150.865,239.159,164.574,243.281,177.92,240.657,192.532,253.76,200.252,283.387,190.988,308.449,176.719,303.657,160.461,298.902,146.734,297.629,131.281,293.971,125.773,276.552,150.452,251.062,164.872,250.293,176.898,252.24,195.203,282.557,176.169,290.761,161.755,285.1,147.14,285.501
indoor_263.png,364.0,113.71,365.95,122.615,368.643,130.483,371.628,138.208,374.928,146.053,380.418,153.496,387.408,159.475,395.636,164.369,406.775,165.918,416.279,164.497,427.29,158.653,436.601,151.022,444.527,142.163,448.868,131.975,451.187,119.861,453.75,109.47,455.92,98.659,364.364,81.948,367.926,70.171,377.312,64.734,386.696,61.865,396.213,62.987,404.185,62.074,412.942,57.303,423.989,57.0,435.467,59.754,442.005,69.508,399.702,71.338,399.838,73.967,399.828,76.44,399.437,79.066,392.23,93.348,395.898,94.676,400.019,95.468,404.498,93.791,407.884,91.308,375.28,82.725,380.177,77.879,388.083,77.037,395.104,78.611,388.558,79.433,380.914,81.149,410.776,75.44,418.582,71.661,426.927,72.448,433.106,75.877,426.927,74.653,418.897,74.18,390.156,122.951,389.297,109.725,394.491,100.161,398.386,99.814,402.229,98.904,409.242,105.98,415.063,117.798,411.904,129.97,406.767,135.764,401.637,138.33,398.011,137.179,393.677,132.326,392.561,122.436,395.435,108.191,399.62,106.376,403.313,105.852,411.799,117.627,405.895,131.381,401.533,133.344,398.249,131.475
indoor_264.png,356.0,337.0,356.96,392.253,356.897,431.95,359.473,471.199,365.002,507.665,380.851,545.834,404.845,579.39,430.274,603.824,466.049,616.709,505.455,607.078,538.756,585.498,576.502,553.096,602.512,517.936,617.029,477.414,627.862,441.214,637.129,417.467,643.849,394.211,403.009,350.036,429.27,344.886,456.549,349.587,482.254,362.453,500.869,374.435,541.382,383.627,565.09,378.887,588.529,374.633,613.346,380.352,624.509,395.162,519.816,383.002,517.3,400.002,515.818,418.423,514.366,437.822,477.897,453.254,488.828,460.994,503.907,466.461,517.925,465.261,530.791,464.935,429.017,380.185,448.01,380.699,465.763,381.984,482.227,383.365,465.763,381.984,448.01,380.699,548.452,395.369,561.98,400.468,577.115,404.517,592.021,409.79,577.115,404.517,561.98,400.468,431.817,505.745,453.385,485.962,482.042,483.006,499.277,486.993,519.591,489.26,535.986,499.971,540.704,518.692,523.951,546.291,505.321,563.465,483.645,569.205,465.038,567.214,436.182,544.713,434.747,506.245,481.133,488.6,497.882,493.103,517.955,494.606,530.483,518.448,506.315,548.463,486.332,552.919,468.287,551.057
indoor_265.png,40.226,70.266,38.0,102.735,41.273,135.828,42.851,173.82,49.81,204.89,65.066,230.487,81.442,245.035,100.625,261.487,123.574,265.28,149.079,261.708,171.158,251.048,185.499,229.19,195.162,206.125,206.767,181.36,217.876,156.922,228.218,132.712,237.976,105.076,50.845,80.371,63.82,63.775,86.629,62.0,110.662,62.791,130.867,73.574,145.341,72.206,167.679,66.736,191.758,69.407,210.51,74.457,223.952,87.024,137.63,85.828,136.184,102.933,134.833,120.762,133.508,138.223,107.166,148.829,119.155,157.238,132.08,160.786,146.147,155.354,156.445,149.748,67.596,90.605,82.654,91.912,100.863,92.863,116.307,94.304,100.863,92.863,82.654,91.912,159.349,95.512,174.767,101.552,192.215,105.072,207.437,104.845,192.215,105.072,174.767,101.552,86.895,196.748,99.144,179.816,113.327,172.104,121.876,176.051,131.135,173.385,145.722,175.972,153.445,189.437,143.387,205.98,121.19,224.87,107.614,228.393,94.568,224.679,82.361,214.387,93.634,198.127,111.978,179.534,121.195,177.747,130.694,177.063,148.21,190.566,125.48,207.0,112.523,215.305,98.922,214.639
indoor_266.png,10.259,84.755,11.239,95.88,13.213,108.41,18.334,121.253,24.567,133.307,30.739,145.825,37.385,160.222,42.708,177.785,56.344,180.352,79.158,178.171,97.609,171.666,108.344,158.584,114.924,142.827,116.134,125.342,114.425,103.043,113.292,82.693,112.782,64.626,10.0,67.763,15.165,62.639,21.133,60.602,27.725,60.185,33.716,61.945,45.499,60.652,55.329,53.566,67.227,50.0,78.237,50.305,86.856,54.758,36.106,67.578,35.409,76.081,34.076,84.2,32.943,92.547,26.224,101.432,32.89,103.609,39.888,104.509,48.026,102.059,54.88,97.266,18.243,77.494,22.04,75.689,26.686,74.836,31.303,73.996,26.686,74.836,22.04,75.689,54.004,68.334,61.92,67.542,70.826,67.245,79.593,67.778,70.826,67.245,61.92,67.542,34.372,136.077,29.977,120.516,33.402,112.205,40.029,113.772,48.386,112.361,63.18,118.411,75.278,131.925,75.124,153.793,64.538,166.161,56.881,166.851,48.686,167.388,38.69,150.582,37.334,135.973,35.402,119.131,41.539,118.458,49.426,117.192,72.785,132.849,62.314,159.506,54.921,160.247,46.559,157.576
indoor_267.png,97.937,146.489,97.0,178.344,101.166,205.406,106.116,235.098,116.579,260.759,134.326,282.867,151.516,303.946,171.198,320.726,196.568,325.172,220.307,319.254,237.851,301.115,255.117,284.705,270.265,266.917,283.276,246.091,295.632,220.83,299.659,197.512,300.575,174.304,117.57,127.955,131.978,122.0,153.993,126.558,175.998,134.884,189.083,144.4,230.864,147.603,246.303,138.428,271.113,136.775,292.775,137.729,305.241,143.797,213.608,156.147,212.878,176.644,211.725,197.749,210.765,217.261,179.374,221.088,192.402,230.412,205.31,235.448,220.349,230.402,233.243,223.824,126.068,155.84,143.515,160.373,161.821,160.567,180.73,161.038,161.821,160.567,143.515,160.373,234.621,165.261,254.356,167.027,272.166,168.728,291.321,171.081,272.166,168.728,254.356,167.027,158.853,255.786,168.78,241.468,188.646,239.198,204.772,241.372,219.806,239.409,240.697,237.947,242.357,260.102,235.422,285.018,218.926,294.484,204.077,294.696,186.992,293.961,167.898,281.957,168.005,257.226,188.868,244.451,205.27,247.377,219.967,245.138,235.168,259.925,213.923,279.485,203.259,280.936,188.753,278.812
indoor_268.png,254.0,245.322,257.252,262.885,264.529,281.836,272.256,299.387,282.474,317.121,296.216,334.856,314.468,347.885,330.715,363.046,354.264,362.09,371.395,357.354,384.86,342.452,396.238,321.923,403.544,297.502,412.239,272.365,408.489,244.269,403.973,219.116,401.16,194.0,263.464,239.978,265.565,224.261,279.052,214.016,296.715,211.552,308.989,214.33,330.235,208.831,341.164,200.801,356.4,197.264,371.866,199.49,382.874,205.361,320.286,226.642,323.461,243.501,326.797,259.182,330.37,276.373,314.878,292.743,327.366,293.538,339.328,292.879,349.544,287.181,358.462,280.816,275.507,246.489,281.062,236.31,296.099,233.097,310.547,241.002,298.517,243.048,285.138,247.264,344.191,231.755,351.901,220.634,365.223,216.877,377.234,219.505,367.289,225.454,354.422,229.052,304.134,316.863,314.208,308.965,329.38,306.347,342.344,305.857,353.941,299.347,367.382,295.961,380.152,298.099,374.887,319.626,364.02,328.144,351.639,333.679,338.536,335.466,320.624,333.528,309.264,317.036,331.384,313.323,344.832,312.663,356.569,307.578,376.451,301.968,360.739,319.937,348.685,324.352,334.522,324.956
indoor_269.png,259.646,447.345,242.0,507.03,248.853,581.61,274.468,644.002,295.081,702.582,323.259,759.318,346.788,806.231,380.775,833.148,428.107,848.717,478.993,843.259,533.484,823.311,581.689,781.495,624.971,731.033,661.763,657.866,684.464,584.267,688.704,517.694,691.912,450.475,252.611,380.419,260.212,358.235,279.464,351.7,301.641,354.093,312.116,375.503,344.736,363.865,372.974,327.657,418.646,313.0,463.957,326.513,505.41,365.637,330.404,391.371,320.798,414.224,309.473,436.385,291.887,459.211,274.595,516.098,285.846,519.281,299.035,519.694,313.816,513.262,329.609,506.602,266.271,429.317,276.167,410.61,293.658,409.24,311.427,415.756,294.366,414.604,277.396,419.064,382.515,397.5,400.986,376.691,426.001,379.774,455.025,393.906,426.927,391.009,401.154,392.461,305.018,656.681,279.997,605.703,272.474,555.06,286.815,555.863,302.942,553.999,393.476,599.254,430.576,654.898,420.763,735.333,369.134,763.357,353.753,763.929,338.559,765.257,317.85,721.65,315.328,655.175,280.707,578.009,293.732,577.241,305.904,576.357,421.682,657.011,367.855,743.061,351.41,743.875,337.942,742.715
